Species	Day	ASV	log2FoldChange	lfcSE	pvalue	padj	ASV_count	count_per_group	Significance
Epibolus pulchripes	14 d	Seq_1449	-7.793359965149682	2.4365580969112473	0.931919936558431	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_145	1.5625363470303237	0.4229082578933048	1.5447422082939621e-26	1.4074317897789433e-24	12	3	Pass
Epibolus pulchripes	14 d	Seq_1451	-1.9041751645410567	1.3404947387540906	0.9996952379475759	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1452	-6.4064882439009585	2.692962091380378	0.9729962067192349	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1455	-0.2645607790555215	1.0102889473522838	0.7140998376086896	1	10	2	Fail
Epibolus pulchripes	14 d	Seq_1458	-0.27486738609904215	1.027063422003576	0.625723204114801	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_146	2.310731692064674	0.44877181570211855	1.1619828745921497e-14	2.6161214433674687e-13	12	3	Pass
Epibolus pulchripes	14 d	Seq_1460	-1.2311013397334056	0.9180343104662789	0.9761041350699011	1	4	1	Fail
Epibolus pulchripes	14 d	Seq_1461	-0.3059318262007977	1.0314156806949974	0.5527338039561414	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1466	0.020152672157842683	0.9730010522021703	Inf	Inf	1	1	Fail
Epibolus pulchripes	14 d	Seq_1467	-0.7279670328294395	1.225872520976025	0.9722173623834691	1	1	1	Fail
Epibolus pulchripes	14 d	Seq_1469	-0.23096879806719295	0.7672847042810567	0.31845708548686025	0.834296517888899	7	2	Fail
Epibolus pulchripes	14 d	Seq_147	0.39392898128173903	0.5149107410755597	7.663228030958296e-4	0.004833728450296771	9	3	Pass
Epibolus pulchripes	14 d	Seq_1471	1.118296834280474	0.7550872577582262	0.0037299332765054986	0.019481180170283496	8	2	Pass
Epibolus pulchripes	14 d	Seq_1472	-5.639458061418561	3.0590079575123816	0.6763123306950418	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1474	-0.9005885299908297	1.5083681353448144	0.8542831424948983	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_1475	-5.810203900691274	1.68906066205574	0.9239106964769858	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_1477	-0.4018522966288038	0.8781494107865233	0.6902633160429157	1	8	2	Fail
Epibolus pulchripes	14 d	Seq_148	-3.715250882367516	1.215843183790887	0.999999999916346	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1483	-0.6432725845315039	0.8741075652449695	0.7991807511388369	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1486	7.055303834849813	2.904163253720431	2.8599171713154174e-8	3.2661083057920995e-7	6	3	Pass
Epibolus pulchripes	14 d	Seq_1487	0.8517058611139815	1.0643365526028583	0.017911729351353312	0.07588410069283016	5	2	Pass
Epibolus pulchripes	14 d	Seq_1489	-5.1882603855973315	2.203036088301905	0.9997839748557696	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_1498	-3.3379044399022693	2.3574141544711034	0.99705795046094	1	3	1	Fail
Epibolus pulchripes	14 d	Seq_15	-1.009302651772794	0.5593027896325867	0.8356678809997282	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1503	-4.19263970034305	1.9237136280249953	0.022477932919874526	0.09215952497148555	10	3	Pass
Epibolus pulchripes	14 d	Seq_1504	-0.6192204043120738	1.4073633133070655	0.4528944231643588	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1509	-3.4401455712023807	2.0763991812832736	0.9986842294313419	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_1511	0.06824227584787837	0.9407842051229496	0.4315858057769111	1	6	1	Fail
Epibolus pulchripes	14 d	Seq_1513	0.43384912862682157	1.0165160480707083	0.16508127143870158	0.5309552730354973	9	1	Fail
Epibolus pulchripes	14 d	Seq_1514	-6.8852485729059625	2.4175092405381062	0.9996660765083315	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1515	-0.31030946882691934	1.075273865573521	0.5482906960877217	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_1516	-0.0463981342739882	0.8878537650547932	0.48955771685528193	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1519	-0.04850754881891448	0.8511583721049953	0.057876874696934755	0.2121254756334167	8	3	Fail
Epibolus pulchripes	14 d	Seq_152	-1.7034459512995597	0.515498543429438	0.9625323894870663	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1524	-7.575411427353554	2.11028266790313	0.9238660807496492	1	8	2	Fail
Epibolus pulchripes	14 d	Seq_1526	-0.4744321715276045	1.1029445607051183	Inf	Inf	5	1	Fail
Epibolus pulchripes	14 d	Seq_1528	0.9890594023342058	1.3853283785963908	0.004536028268095702	0.023541412530623265	5	3	Pass
Epibolus pulchripes	14 d	Seq_1529	0.873872096320865	0.808369086627981	0.007278305162490097	0.03531485345113538	6	2	Pass
Epibolus pulchripes	14 d	Seq_153	-8.776334276007496	2.815870334838223	0.914333845470256	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1532	0.2999148802345212	0.9942834062414687	0.12840162896936855	0.4305552494802656	5	2	Fail
Epibolus pulchripes	14 d	Seq_1533	1.6091630872897327	1.5487449375801676	0.010501684034274768	0.047559350683956995	11	3	Pass
Epibolus pulchripes	14 d	Seq_1535	-1.174577012258477	2.07273809159749	0.9710254686698281	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1536	0.15367463849104074	0.9968467214740859	0.14973336262977313	0.45813939312094765	10	3	Fail
Epibolus pulchripes	14 d	Seq_1538	-0.24686544495153853	0.9496355484598911	0.529640463118601	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_154	2.4204024721537585	0.35087501019473133	1.9529624641443506e-14	4.575512058852479e-13	10	3	Pass
Epibolus pulchripes	14 d	Seq_1540	-4.712440811553581	1.7334255394010183	0.9998590910886828	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_1541	-0.765039052166647	1.2095751805890318	0.8787803218234601	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1542	-1.2583118643614553	1.6879930348194683	0.9286773740155482	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1544	0.24523811062159462	1.1332041260076167	0.017829703130657036	0.07682700444981168	4	3	Pass
Epibolus pulchripes	14 d	Seq_1545	0.25802416209071427	1.0566695339224303	Inf	Inf	2	1	Fail
Epibolus pulchripes	14 d	Seq_1550	0.3804528751040291	0.6767281350459484	0.08433603005352595	0.29801251875416346	4	2	Fail
Epibolus pulchripes	14 d	Seq_1551	-6.066239471738899	2.319971202835561	0.9916367188945545	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1553	0.2212149728722201	0.9794380313691591	0.36520850608229594	Inf	12	3	Fail
Epibolus pulchripes	14 d	Seq_1559	-0.28294991339969433	1.0042520969342064	0.7873345041097155	Inf	6	1	Fail
Epibolus pulchripes	14 d	Seq_1560	-15.687772422623011	3.6250247819752963	1	1	3	1	Fail
Epibolus pulchripes	14 d	Seq_1563	0.14141289146762556	1.0393336204525194	0.14200081433469045	0.4393987462431931	6	3	Fail
Epibolus pulchripes	14 d	Seq_1575	3.8229396581416437	1.7846688461734255	3.892719885102681e-12	6.390548478043569e-11	7	3	Pass
Epibolus pulchripes	14 d	Seq_1582	-0.377148674856638	0.6641413722794451	0.7339276107541068	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1584	-0.3804453455022632	0.9276970934235389	0.40635837872726155	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1585	0.1926269792980022	1.0630771907838898	0.09949946775719545	0.34539903344788553	3	3	Fail
Epibolus pulchripes	14 d	Seq_159	-1.038976022559548	0.8699031882881986	0.8909215913943855	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1592	-0.5311751621544879	0.941764197100837	0.7884161135139833	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1593	2.850111310491476	1.1903756342404934	6.677057267748967e-4	0.009911976392296311	4	1	Pass
Epibolus pulchripes	14 d	Seq_1594	-3.1387592167660374	1.6473826099999982	0.9842791723634549	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1595	2.2378159339281423	1.5146562841048126	0.00142332404128157	0.007881500298708214	8	3	Pass
Epibolus pulchripes	14 d	Seq_1596	-0.050197400422759476	0.9242709238513119	0.5025425432892678	1	3	2	Fail
Epibolus pulchripes	14 d	Seq_16	-2.066176415554293	0.5270097549981616	0.9963381022965139	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_160	0.15213321345876432	0.531600086230994	2.4538620956181994e-4	0.0016113694427892843	12	3	Pass
Epibolus pulchripes	14 d	Seq_1600	-0.535077400788016	1.0532089040650807	Inf	Inf	5	1	Fail
Epibolus pulchripes	14 d	Seq_1601	0.47289158900009953	0.837776703909849	0.06351835855992154	0.22354100437397278	8	3	Fail
Epibolus pulchripes	14 d	Seq_1605	-5.865744668780348	2.2893792411160883	0.8415297871125171	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_1606	-0.709077886508181	1.4232020227536855	0.7120271356128742	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1607	-0.9073624289477111	1.2931252210156026	0.7668511007498878	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1611	4.182870154263854	0.838401254159052	7.109207836104224e-11	1.0773184182404094e-9	4	2	Pass
Epibolus pulchripes	14 d	Seq_1612	-0.2166751109307372	1.0463621105625238	0.8378077509060664	Inf	8	3	Fail
Epibolus pulchripes	14 d	Seq_1617	1.0782516295691131	2.159404926393739	0.0030785307695575877	0.01565085320265406	3	1	Pass
Epibolus pulchripes	14 d	Seq_1619	0.17404974347272772	0.976500418940551	0.19665080563036832	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_162	-1.4057883508259095	1.1155463449104905	0.21660852760731383	0.6120580566562941	11	3	Fail
Epibolus pulchripes	14 d	Seq_1623	0.3458347323561845	1.107616664722561	0.012809600062044822	0.05702804999373627	1	1	Pass
Epibolus pulchripes	14 d	Seq_163	-0.21853394522627498	0.6241124208162969	0.5873525336378446	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1632	-8.406095606269272	2.8746833108337846	1	1	3	2	Fail
Epibolus pulchripes	14 d	Seq_1635	-4.8096307467927994	1.9443157220263856	0.9131934079737047	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1636	0.25566093785073035	1.0810401801418994	0.04623923994681172	0.17234625798357095	8	3	Fail
Epibolus pulchripes	14 d	Seq_1642	1.178187643231408	2.200769325839433	0.007105788237399144	0.07647604590500828	6	1	Pass
Epibolus pulchripes	14 d	Seq_1646	-2.011332720777357	1.0881859900058635	0.8564937805596576	1	3	2	Fail
Epibolus pulchripes	14 d	Seq_1647	-0.5584328039242532	1.016451271585587	0.7829507648204144	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1648	-0.5006326545754755	1.1361806612586483	0.921783244069315	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_1649	1.6826038393406928	1.4268436046239334	0.0020534184065240766	0.011007440165584845	8	3	Pass
Epibolus pulchripes	14 d	Seq_1651	0.05264827667334742	0.9827926964354147	Inf	Inf	3	1	Fail
Epibolus pulchripes	14 d	Seq_1654	-0.8591359796995159	1.7191312002905992	0.999999993831687	1	3	1	Fail
Epibolus pulchripes	14 d	Seq_1659	-0.9510143836060589	1.1135584039900417	0.9292256785557963	1	8	2	Fail
Epibolus pulchripes	14 d	Seq_166	-2.624095449628992	0.4218044911627572	0.9999999791751596	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1660	-1.8756623130278256	2.435916940396645	0.9888816063995302	1	5	1	Fail
Epibolus pulchripes	14 d	Seq_1661	-2.044289048016179	2.5618278629155635	0.9907254709292118	1	5	1	Fail
Epibolus pulchripes	14 d	Seq_1663	0.13263370272114036	0.9934765078368075	0.2002951866542096	0.5762879054612347	5	2	Fail
Epibolus pulchripes	14 d	Seq_1665	-0.21826222067622167	1.0396872603928113	0.7888830154214914	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_1667	0.34159383004111227	0.9447164206019505	0.0066580508496431835	0.032889166847635	9	3	Pass
Epibolus pulchripes	14 d	Seq_1669	-0.8650280811429737	1.3101132524422086	0.7893395539156216	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_167	1.9733010479560467	0.6629760100129833	4.255470879221079e-13	8.94740031015714e-12	7	2	Pass
Epibolus pulchripes	14 d	Seq_1670	-11.886774098431145	4.779157828092644	0.9989002881313738	1	7	1	Fail
Epibolus pulchripes	14 d	Seq_1673	-0.9114183262454529	1.5109475511448767	0.9603520964388206	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_168	7.868811007818901	1.5592560010278824	4.968860866672258e-9	6.215019623710698e-8	6	3	Pass
Epibolus pulchripes	14 d	Seq_1680	-14.493057287208144	3.7254000212248535	0.9999999999999977	1	6	1	Fail
Epibolus pulchripes	14 d	Seq_1685	0.4667545060599879	0.9082401101721409	0.08974452462168975	0.3066271257907733	9	3	Fail
Epibolus pulchripes	14 d	Seq_1686	-1.3776202838284872	0.942910832743375	0.981085276662679	1	4	1	Fail
Epibolus pulchripes	14 d	Seq_1687	-0.3585834573839524	1.0770649762113012	0.7470650485034582	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_1689	-2.3737641885914784	1.8347809585949617	0.9505169580348345	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_169	1.7463809618922292	0.5017734791086799	2.2253211763608988e-10	3.7240068665631367e-9	12	3	Pass
Epibolus pulchripes	14 d	Seq_1696	-7.184037515543669	2.779722236935709	0.9602389172741579	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_1698	-1.4486947394513687	1.6926307106001512	0.9818807406366964	1	4	1	Fail
Epibolus pulchripes	14 d	Seq_1699	-0.6334289248035987	1.151549280912601	0.9154074093092913	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_17	-3.79856830212654	0.6561053708722523	0.9999999989943216	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_170	-0.6921379430758755	0.37872979412623686	0.7630289998647628	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_1702	-8.530739364333956	2.333382393146829	0.9991433079545692	1	3	2	Fail
Epibolus pulchripes	14 d	Seq_1704	-1.651488417307333	1.673396806024499	0.9360219680273314	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1708	-0.2909297124385165	1.0030421639528513	0.7925026268022103	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_171	-5.3621139724642415	0.5828789398204179	0.999999999936133	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1710	-9.401612570420994	2.2356373178021576	0.9999993595577578	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1712	1.7664998559478848	1.0452431611347572	1.4689021173184814e-6	1.4170585131778291e-5	8	3	Pass
Epibolus pulchripes	14 d	Seq_1714	-9.055660613588676	2.864591851734355	0.9266364105481462	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1716	0.11237968809413951	0.9928694476591544	Inf	Inf	6	3	Fail
Epibolus pulchripes	14 d	Seq_1720	-1.8311762182020477	1.2086362108255704	0.4072367091792802	0.9909023784184265	8	3	Fail
Epibolus pulchripes	14 d	Seq_1721	1.623740018462336	2.2501438716503546	0.002218036213694934	0.011730285479138309	6	2	Pass
Epibolus pulchripes	14 d	Seq_1729	-2.234417533250959	1.1036032467723462	0.9973000413467467	1	7	1	Fail
Epibolus pulchripes	14 d	Seq_1731	-0.1487320747240253	0.979216969508229	0.6265142664597135	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1740	-0.2882916860734912	1.0720923546566998	0.553694094777455	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_1741	-7.204572397814415	2.181656422536306	0.9236637667784012	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_1742	-0.22796860675837485	0.9524337156747953	0.6150657693964778	1	9	2	Fail
Epibolus pulchripes	14 d	Seq_1743	-7.182592653338217	2.8356973834513615	0.9655727680569475	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_1745	0.28367954236605497	1.055048451523081	0.06964449714421003	0.24832517533772627	7	3	Fail
Epibolus pulchripes	14 d	Seq_1748	-0.3887268624198226	1.208705817675201	0.5794204101612399	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_175	-0.5402724961937806	0.49158030125127716	7.3356553476734756e-9	8.893071406102613e-8	7	3	Pass
Epibolus pulchripes	14 d	Seq_1753	-0.041695658187187366	0.8909324697843425	0.5425094441743855	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_1756	-1.1893452328714582	2.461389433698638	0.9881955815549903	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1758	2.6773450888345827	1.3215809070985638	6.222180406990008e-5	4.7242480867887103e-4	3	2	Pass
Epibolus pulchripes	14 d	Seq_1761	-0.5897959930566555	0.9427543141395576	0.7216103211488092	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1767	-0.2747503478678086	1.0050026219635086	0.6803499515851821	Inf	4	2	Fail
Epibolus pulchripes	14 d	Seq_1768	-0.1477974854262873	1.0221839197249751	0.6863314852791758	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1772	-0.47148812990930355	1.0186003824365781	0.6994745525040305	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_1773	-4.941001077934898	1.8457582014149954	0.8307871325399663	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1775	-7.245866489705736	2.1736977468744056	0.8021123684269416	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_1778	0.5669041202360579	0.7248038056972402	0.0264785850112596	0.10700064096857725	9	3	Fail
Epibolus pulchripes	14 d	Seq_1782	12.645088679572199	3.7838526262988275	2.5705404784232142e-15	6.799494168732374e-14	2	2	Pass
Epibolus pulchripes	14 d	Seq_1783	-0.7655489955644766	0.8455805711988665	0.029899295831528894	0.11787222395121968	5	3	Fail
Epibolus pulchripes	14 d	Seq_1785	-0.2043704075033266	0.9754395906307138	0.43931152171598215	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_1790	-1.0658865494010736	1.6976474336263723	Inf	Inf	10	3	Fail
Epibolus pulchripes	14 d	Seq_1793	0.1330311868387624	1.0838403357156512	0.057361794947673295	0.21122006737741383	4	3	Fail
Epibolus pulchripes	14 d	Seq_18	-4.172993396303251	2.028334444144023	0.9938974727261247	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_1801	-0.8724686125758419	1.344524516364811	0.6041364320657088	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_1802	1.8635284973843909	0.582400497059774	1.1912842012856426e-4	8.381535273331128e-4	1	1	Pass
Epibolus pulchripes	14 d	Seq_1803	1.634704102191337	1.6841931322918606	0.014552221446304942	0.06335442265021157	3	1	Pass
Epibolus pulchripes	14 d	Seq_1806	-0.15651168115711328	1.012680496027729	0.6362892790000204	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_1810	-0.23654656301652527	1.0512385683519585	0.7905218594146316	Inf	5	1	Fail
Epibolus pulchripes	14 d	Seq_1819	-0.07850127806242076	0.9873812634536211	0.3518647029094273	0.9044798005822269	9	3	Fail
Epibolus pulchripes	14 d	Seq_182	-2.4681637303476966	1.1799654746149768	0.9656047761333839	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1820	-0.1897287298885623	1.0097722790510724	0.6596443732936158	1	5	3	Fail
Epibolus pulchripes	14 d	Seq_1825	-4.218992362997621	1.7220531007611088	0.26919408643002085	0.730924340637805	10	3	Fail
Epibolus pulchripes	14 d	Seq_1829	-1.1573664678367726	1.1070333824584093	0.716422927382797	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_183	-0.27420033873266697	0.6585461565121347	0.5628576565853634	1	10	2	Fail
Epibolus pulchripes	14 d	Seq_1831	-0.1676664012038486	0.7958641367419321	0.29735824494460084	0.8338729431186671	8	3	Fail
Epibolus pulchripes	14 d	Seq_1834	0.3890037798919128	0.9958040868906669	0.12249604046689583	0.4142784544545661	6	3	Fail
Epibolus pulchripes	14 d	Seq_1835	-12.437646899054624	3.7810059681004056	0.999973231879743	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_1836	-0.2250724662312344	1.0255525127924727	0.7408687547039885	Inf	5	1	Fail
Epibolus pulchripes	14 d	Seq_184	-0.966540550604339	0.5052287152263742	0.5473788044550827	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1842	0.3121025978125642	0.8399739445596943	0.05018803853573049	0.18743210600073756	8	3	Fail
Epibolus pulchripes	14 d	Seq_1845	-0.22652905217704863	0.9673419495902675	0.6558953974442038	1	3	2	Fail
Epibolus pulchripes	14 d	Seq_1846	-2.1062308057317014	1.2973129422013048	0.9945031669621094	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1847	-10.171323887851248	2.6637379942692876	0.999934276134305	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1849	-1.7454565100557147	1.1731423756358983	0.9287154663261481	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_185	0.5057902837054153	0.9898773309576878	3.4154862062061618e-6	2.893981860742425e-5	6	2	Pass
Epibolus pulchripes	14 d	Seq_1852	0.02544134244571565	0.9512708644010482	0.30001683992735506	0.7987461322741272	7	3	Fail
Epibolus pulchripes	14 d	Seq_1862	0.2949961403304414	0.7729380975122168	0.10542632639759204	0.34579835058410185	6	3	Fail
Epibolus pulchripes	14 d	Seq_1863	0.6567678735830953	1.172672503652598	0.033137911567312835	0.13255164626925134	7	3	Fail
Epibolus pulchripes	14 d	Seq_1869	-0.09364530773158239	0.9750534857592243	0.5168387402409881	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_187	-0.9100128883364765	0.4732913458496809	0.9566655077645069	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_1875	1.442650535197317	1.37678287604339	0.0020710883218869438	0.011474948810454688	10	3	Pass
Epibolus pulchripes	14 d	Seq_1877	-1.6693890460923657	0.8791083368803212	0.9959473011877343	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_1884	-5.0398118148861695	1.6356948996649752	0.7108954014216236	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_1886	-0.3745072117904414	0.8258945102875851	0.5974895040028013	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_1889	-0.1251907237236044	0.9652214320762194	0.5066211547248577	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_1897	-0.36132586090912583	0.9522440950039296	0.7310152423737402	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_19	2.443587338739832	0.616872501321686	1.3807903323688724e-11	2.1761255638133428e-10	11	3	Pass
Epibolus pulchripes	14 d	Seq_1902	0.16828178492917517	0.9692361021614307	0.049072272648307484	0.18125794401627088	9	3	Fail
Epibolus pulchripes	14 d	Seq_1905	-0.8200696758242407	1.539557440084705	0.9916034621033881	1	4	1	Fail
Epibolus pulchripes	14 d	Seq_1906	-0.26436672694413355	1.0482622864548072	0.742310167438264	1	9	2	Fail
Epibolus pulchripes	14 d	Seq_1907	0.24091514032554118	0.804884250635831	0.03537163068931498	0.13681479794923718	8	3	Fail
Epibolus pulchripes	14 d	Seq_191	-7.84919297837066	2.78997493402125	0.99997859145766	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_1915	0.19252261469857876	1.0350531976532167	0.15699175342071814	0.4785622223233787	11	3	Fail
