Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Sterile feed _vs_ Control,-3.01632804586679,5.787407404835611,-0.5170991465724541,0.2604173696561931,Seq_244,0.014012447224586888,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.4554274815809087,4.531229771102194,-0.27696536357210033,0.3626946327483506,Seq_245,0.004125933305409956,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,Fail
Sterile feed _vs_ Control,-0.7211214300909301,4.577427228414877,-0.1739394863055092,0.341969304696059,Seq_246,0.03791718591682926,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,2.4672575763974374,9.206629150781728,0.2994173756549635,0.40104189948542546,Seq_248,0.2812242618433185,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,NA,Fail
Sterile feed _vs_ Control,-1.8281778062316194,3.6650893542085665,-0.5054239170081641,0.23958414114009113,Seq_250,0.05206505802271678,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,NA,NA,Fail
Sterile feed _vs_ Control,3.3101238050458504,8.553228387018844,0.37915892034910587,0.3264253119926425,Seq_251,0.2688836691803684,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-5.860309643386588,3.9205076987710727,-1.5035347719747492,0.04167314954359542,Seq_260,0.14613511521553962,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.9302726664684533,8.04098557616635,0.5220609568233237,0.25520906113800523,Seq_267,0.2997796803784554,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.040995255985260215,5.055587398042045,0.010659867676217304,0.49740933222081757,Seq_269,0.10010341381260474,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Sterile feed _vs_ Control,-4.129397724113636,2.9635844011153276,-1.2739430194468682,0.10362932940435422,Seq_273,0.050593561335121995,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.6618917266095146,5.699512414422967,-0.12346754687150047,0.4427084645663884,Seq_275,0.0023453807725684265,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,4.1598639390961125,8.463905951015306,0.5060050834513639,0.3160626520705316,Seq_276,0.20854951270626054,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.29213432439780185,5.725173145795059,-0.04790240658228517,0.47668399009963064,Seq_279,0.0016168985299158565,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-1.2141946777523254,4.837864133352115,-0.23482717456900465,0.3802086206168476,Seq_281,0.001760398387680421,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Sterile feed _vs_ Control,3.3480888027346607,6.891562795364262,0.5384145306751995,0.29533733758434044,Seq_283,0.022363890239160526,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,NA,Fail
Sterile feed _vs_ Control,-2.5955442274052754,5.92759265334695,-0.4404990582823599,0.29015601023893667,Seq_285,0.004474004535560827,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Sterile feed _vs_ Control,-4.365620921775358,2.667526346072669,-1.5353181633347106,0.005260450607949098,Seq_291,0.08766232760990252,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-2.8919561403167435,5.224942973086855,-0.42023412519984227,0.27604229999348795,Seq_294,0.07677585445576338,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,-3.19180491602991,6.475266632130185,-0.48581963435532466,0.33160664253884775,Seq_295,0.040881215029478384,Archaea,Rare,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,NA,Fail
Sterile feed _vs_ Control,-0.3154653726871839,5.976293681888952,-0.04623207232630522,0.481865325598072,Seq_298,0.0932444384404747,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Fail
Sterile feed _vs_ Control,-3.687204806651761,2.966184152130639,-1.3054693890186875,0.0466378252022128,Seq_299,0.0233706699336292,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-2.4704149483412357,2.0651868149419776,-1.2236036784582798,0.0259172268997107,Seq_303,0.02711996580485746,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Apibacter,NA,Fail
Sterile feed _vs_ Control,0.8416695036565631,6.14887600199426,0.16977304755870976,0.44559597809209983,Seq_308,0.0391106785926423,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,H1,NA,Fail
Sterile feed _vs_ Control,-0.5940808584906865,5.583181361870949,-0.09527369886814972,0.45312510690235347,Seq_309,0.0023453807725684265,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,NA,NA,Fail
Sterile feed _vs_ Control,6.687186493621248,9.534014317301917,0.5571613298614797,0.29533733758434044,Seq_313,0.20953544877498687,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-0.9112371631603553,5.610449546887212,-0.12655327727038646,0.45312510690235347,Seq_314,0.00351807115885264,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,-0.6975173992561885,5.451886672858172,-0.10514176469194897,0.4427084645663884,Seq_325,0.0015635871817122843,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Sterile feed _vs_ Control,0.6490685226513548,5.06109109330151,0.15737635951462514,0.4715026546350488,Seq_329,0.07658904111940026,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.644629146289917,2.387177656842862,-1.0692744449210903,0.08808576934242601,Seq_330,0.03726639633193406,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-1.3133854485975016,4.245153308726449,-0.3194491798986707,0.29533733758434044,Seq_339,0.026484246016085265,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.942261288318865,3.42152949209333,-0.2221176071285755,0.3854169400435014,Seq_340,0.012037685728382264,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Sterile feed _vs_ Control,3.228415354156474,3.3709722775334665,0.8674813217623872,0.15544188239972268,Seq_341,0.0034902020509696417,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,NA,Fail
Sterile feed _vs_ Control,1.3358393267489541,5.435374703727112,0.27369723698231635,0.42487063828157756,Seq_346,0.01180065663948447,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.7654967729566806,3.700316793941159,-0.2007326424016873,0.3626946327483506,Seq_349,0.019467006907125488,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,2.051138489249868,9.680077210679272,0.20625496872592686,0.41145853996478227,Seq_350,0.19376271065556286,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,NA,Fail
Sterile feed _vs_ Control,-3.5505178633789622,6.802521725679099,-0.4674146578253385,0.3333337571830611,Seq_352,0.06254731743364186,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,1.7772534431441551,6.2572584123695965,0.24582835189816693,0.42487063828157756,Seq_357,0.026634584541466975,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.2792600936984133,4.082165794361401,0.04079681828046172,0.48437503535546167,Seq_360,0.04430156275627832,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,2.1414964273469765,10.069870940945515,0.1938259655118285,0.421875181024094,Seq_363,0.17426191865632307,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,1.3588194012629957,8.98135267658584,0.13860693977801775,0.44559597809209983,Seq_365,0.1965370413198774,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,NA,Fail
Sterile feed _vs_ Control,-1.9961654643715256,4.7882597441564805,-0.40802716478333934,0.2812506115426518,Seq_368,0.08715491744264935,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-2.6326917492484556,5.775550077327846,-0.4120381904293573,0.3160626520705316,Seq_373,0.015449465906284139,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Sterile feed _vs_ Control,3.67810226102866,8.462631502968556,0.4140714462016288,0.28645892373980425,Seq_376,0.13869390357213102,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,2.4046380059626893,9.363124200220977,0.26790273787930863,0.41145853996478227,Seq_381,0.16353672389193016,Bacteria,Firmicutes,NA,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.33676386316313156,3.6925062178809025,0.10599793002803304,0.468750070918891,Seq_388,0.004251504414258883,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,NA,Fail
Sterile feed _vs_ Control,3.3789721616572495,4.068589513419818,0.7780108913088263,0.16145974640553556,Seq_389,0.004124784242055031,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.8709602869561035,4.6518053693918695,-0.34481477174569763,0.34895870905425247,Seq_399,0.0023707778091927208,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.5908685232875195,3.157715168139876,0.14978025544292087,0.3854169400435014,Seq_403,0.007081738703186962,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.6396938691012108,5.4297478886723685,-0.11639587621457186,0.468750070918891,Seq_408,0.006138125803239779,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.26193148312141,6.695709864838278,0.523992934643152,0.27083398913296086,Seq_409,0.1767088094276927,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Ereboglobus,NA,Fail
Sterile feed _vs_ Control,4.349480530625893,8.216798002006911,0.5519365153042748,0.27979335730170235,Seq_416,0.13191180559794366,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,NA,Fail
Sterile feed _vs_ Control,-1.1767103741928002,3.1621705862189664,-0.28160199265259506,0.3281254405908101,Seq_420,0.009067511451506992,Bacteria,Firmicutes,NA,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,-1.3660850228263213,3.952281516892704,-0.36025576438298534,0.3212439818290868,Seq_421,0.020166543709004513,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Sterile feed _vs_ Control,-4.515053220069415,5.51590838951177,-0.773017829945761,0.18750115922376948,Seq_422,0.044005919483907315,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,NA,Fail
Sterile feed _vs_ Control,1.4849216553385576,8.932126925520635,0.1716111033135264,0.4427084645663884,Seq_423,0.2021691673087194,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,3.2998788242246073,7.179337568551296,0.5066275904126929,0.3160626520705316,Seq_426,0.010988860043131274,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Sterile feed _vs_ Control,0.2397902558939542,4.745647349822894,0.04273754292149158,0.4611399838382424,Seq_437,0.010466003688229166,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,2.0908424576164375,4.9969657015888505,0.4136190545291575,0.33160664253884775,Seq_445,3.434018763478523e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA,Fail
Sterile feed _vs_ Control,0.07363618415673567,5.236006804207177,0.0058531402318646245,0.4947916784415895,Seq_451,7.817935908561421e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Sterile feed _vs_ Control,-1.469772181007631,4.011633759892598,-0.34904287376084,0.2746120317825454,Seq_454,0.03007356568836588,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-2.7751788200286835,4.627790777018369,-0.6070079391558563,0.2590680595179744,Seq_456,0.007973332574165548,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.5143763179215446,5.914591010054548,0.10629880098738945,0.4663213192119982,Seq_458,0.016791390269363,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,-2.607315159707638,2.869702644061264,-0.8142477831332995,0.1658044601570453,Seq_459,0.05383398937999384,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,1.678318673570252,5.9748854734061885,0.25082941525550384,0.42487063828157756,Seq_460,0.018237807706945514,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,-2.026326919002112,2.205060311328711,-1.1274419603624888,0.041457228073882454,Seq_470,0.038252500764112,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-0.966336419409342,7.118755066099812,-0.12763483527895386,0.45312510690235347,Seq_475,0.01713912441710808,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,0.7414964989313475,6.910698684181696,0.06307844619820764,0.48704666112277173,Seq_493,0.0658971410574493,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Sterile feed _vs_ Control,0.8476631609337986,5.079471842647045,0.1809781942674359,0.39896396622826796,Seq_497,0.035976604336552594,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Sterile feed _vs_ Control,4.591253851466678,5.1375218540866205,0.8594277829945065,0.18750115922376948,Seq_498,0.041565133516093006,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,NA,NA,NA,Fail
Sterile feed _vs_ Control,1.0058415678334809,8.353833510118779,0.09636262159977325,0.4611399838382424,Seq_501,0.10267690501992381,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,NA,Fail
Sterile feed _vs_ Control,-4.629086992595116,5.523203510906565,-0.7931366873862273,0.18229287116029563,Seq_505,0.05908148496539299,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,Fail
Sterile feed _vs_ Control,-3.1844292805020444,2.598197044582374,-1.1324757960094658,0.07772350161516796,Seq_526,0.01790588338036314,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.7386014032699935,4.051860556006086,0.745351982190295,0.19791774206198248,Seq_528,0.02726892005753913,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.982174531298841,3.5118435727148682,-0.782918507586771,0.18750115922376948,Seq_530,0.0075529702357243125,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.5522696464023209,5.7535265415945105,-0.0753764598275029,0.4427084645663884,Seq_535,0.008468544680862411,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,Fail
Sterile feed _vs_ Control,4.575747152806896,8.226815887528012,0.45667411618507947,0.3593753451929687,Seq_540,0.1046502400644856,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.1545530175540994,2.6053088285638717,-0.5985763391164161,0.15104320455657536,Seq_541,0.015606679701336067,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.8666852760946524,1.9794235940413678,-0.41880602143454526,0.3108813227407097,Seq_543,0.019925606202215434,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,NA,NA,NA,Fail
Sterile feed _vs_ Control,4.041927376457628,3.4755284339772263,1.0163373670137958,0.10416906367182907,Seq_544,0.07067028823907069,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.2599013797405245,3.945222276669136,0.06206298243153468,0.4739583923616796,Seq_546,0.018403338558042742,Bacteria,Rare,Synergistia,Synergistales,Synergistaceae,NA,NA,Fail
Sterile feed _vs_ Control,10.227196424286007,8.21981882938502,0.9584210074373347,0.21875093003607377,Seq_552,0.09900215518204315,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,2.0322126954959163,3.947015485655924,0.4465655685672479,0.2590680595179744,Seq_554,0.015792098140604283,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-0.9590223355206762,5.648489402981073,-0.1563466389865857,0.43005197308151655,Seq_556,0.0031271743634245686,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.8874198314827089,4.403026213369261,-0.3619191805985216,0.2746120317825454,Seq_557,0.06428134495079951,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,3.6664032269675655,4.161699127946839,0.8481378858239542,0.160623169477903,Seq_558,0.010153315057366231,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.992641684341553,8.211142621450856,-0.22377361860723582,0.421875181024094,Seq_565,0.10515123797015112,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,NA,Fail
Sterile feed _vs_ Control,0.6846709374829727,3.2699821212848175,0.17765767055615173,0.3750003014047682,Seq_567,0.013247832438011066,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Sterile feed _vs_ Control,8.683058508852312,7.450452311409139,0.9161519184004203,0.19791774206198248,Seq_584,0.08245405411803795,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,3.254362935852826,8.447127597856337,0.374618438733878,0.33160664253884775,Seq_597,0.0714275902803533,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.504610540505948,7.1287181058960485,-0.2284829138449072,0.4166668604270799,Seq_599,0.014875466475225882,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Sterile feed _vs_ Control,-3.605932226268699,5.8949774945681135,-0.5380697714533942,0.2604173696561931,Seq_601,0.015433320548788144,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.17359766688947076,4.041310224499267,-0.03854122783462602,0.4663213192119982,Seq_602,0.02385458809513656,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.863474200108591,8.76623586634149,0.4166399945654603,0.3645836636784878,Seq_609,0.10554622573856094,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,NA,Fail
