Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Sterile feed _vs_ Control,-0.5589233955709858,0.6433112807713268,-0.4079101592646863,0.34715063626832904,Seq_229,0.2680527773115765,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Sterile feed _vs_ Control,-1.0793514304952954,1.3214190889897983,-0.9304735218563454,0.19791774206198248,Seq_230,0.3617591157610232,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,ginsengisoli,Fail
Sterile feed _vs_ Control,0.3596378404422622,1.190574537785058,0.34126335233768,0.3367879734466224,Seq_233,0.2795052641074147,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Fail
Sterile feed _vs_ Control,0.4090154548030105,0.8970030905932509,0.4415933964821219,0.3212439818290868,Seq_235,0.03611104744453321,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,NA,Fail
Sterile feed _vs_ Control,-0.062218332375408636,3.4379649812054485,-0.012428982395901213,0.49740933222081757,Seq_236,0.007846412365464872,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.24261844238810237,0.3608644667014236,-0.6370629970345454,0.23834277504790924,Seq_237,0.28200236791113165,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA,Fail
Sterile feed _vs_ Control,-0.2474295812682632,1.354378704111137,-0.17856937535179904,0.40104189948542546,Seq_238,0.21894299862991012,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,NA,Fail
Sterile feed _vs_ Control,-1.3788571336033248,1.8322683481434305,-0.6965799618746267,0.23958414114009113,Seq_240,0.23289392170250203,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,Fail
Sterile feed _vs_ Control,-0.7905606381930914,0.8054652911432241,-1.0104157270170517,0.13989804680407464,Seq_241,0.2749686757655113,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,Fail
Sterile feed _vs_ Control,1.1200763468078545,3.7169778177256303,0.2398811266836263,0.35416702697949315,Seq_243,0.01239564982171519,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.02994783613377372,1.5534198349400752,-0.028856147733372264,0.48958335689084814,Seq_245,0.30708990429806465,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,Fail
Sterile feed _vs_ Control,-1.366335364640861,0.57126475665879894,-1.861557435726961,0.03125874113615872,Seq_252,0.20649128529965188,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,NA,Fail
Sterile feed _vs_ Control,-0.8327466372571877,1.2227476442659544,-0.6746385721653052,0.22395923090300057,Seq_253,0.19990366964283238,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,Fail
Sterile feed _vs_ Control,-0.8741746821598628,1.2904183789591852,-0.6541153817885489,0.20833433271194932,Seq_254,0.30715325607894867,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,Fail
Sterile feed _vs_ Control,-0.6634607489183502,0.7786035135231812,-0.8096991580224641,0.22798013900535738,Seq_255,0.32310157264161715,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.2520881450226513,1.1874057542354057,0.22744245320555986,0.4062502196473848,Seq_256,0.21540045638438915,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA,Fail
Sterile feed _vs_ Control,-0.6890748996682285,2.7976812802144035,-0.20751369349845922,0.44791678569462046,Seq_257,0.4262683422863824,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,NA,Fail
Sterile feed _vs_ Control,1.088082677712773,0.5662327126217379,0.6451003744328223,0.3333337571830611,Seq_259,0.29062869814233594,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA,Fail
Sterile feed _vs_ Control,2.1709138311750484,1.2110344833947115,1.8761016014990308,0.010443256861835112,Seq_261,0.29750252794510346,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.2057518755127452,0.8529714983648127,-0.2479712708201232,0.41968930359850415,Seq_262,0.29360679706554266,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,Fail
Sterile feed _vs_ Control,1.4224159864172208,1.4689028817733663,1.0370729207223903,0.21761750791097167,Seq_263,0.2547109159479061,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,seoulensis,Fail
Sterile feed _vs_ Control,2.6626835788761842,1.4547654925504836,1.7480323361490624,0.010389148200048819,Seq_264,0.22761491992109528,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.0020262398694725903,0.6787719462606034,-0.0014395504174688585,0.5,Seq_265,0.27252968547029643,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA,Fail
Sterile feed _vs_ Control,0.6467763486221179,1.006168954053667,0.6098136924638564,0.28497468346637034,Seq_268,0.12939191040579456,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA,Fail
Sterile feed _vs_ Control,-0.3109658204612593,1.8167999698738728,-0.22470781817361435,0.3056999938648578,Seq_270,0.25002984610537227,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.4030860884982816,1.6008208387923615,-1.3578040644437803,0.08854454762975288,Seq_271,0.11844272205050943,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Arachidicoccus,NA,Fail
Sterile feed _vs_ Control,0.16501405050511408,0.5976746667450978,0.22064812009681856,0.4166668604270799,Seq_272,0.14932085628289257,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Fail
Sterile feed _vs_ Control,1.0012638096921096,2.9481159902107645,0.34257510900795524,0.3108813227407097,Seq_274,0.04107103137038035,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.325193753468037,0.8514358453881643,-1.3276639854545857,0.10362932940435422,Seq_277,0.2021448419776672,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium,NA,Fail
Sterile feed _vs_ Control,0.5880330801787581,0.8175297033978186,0.6182021995459894,0.2447924468177518,Seq_278,0.17245063229192903,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,woesei,Fail
Sterile feed _vs_ Control,0.4587817844780391,1.5082981178851886,0.23739407574039986,0.435233307989157,Seq_284,0.18781884295868523,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Sterile feed _vs_ Control,0.9010073598555213,1.3060497405286524,0.6552258905643291,0.27083398913296086,Seq_285,0.11620864759512246,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Sterile feed _vs_ Control,2.2762384107020734,1.326297498525197,1.5683916801546651,0.005233195823184881,Seq_288,0.25598025636654265,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,0.4104405297810949,1.0166818037496066,0.32568280566046853,0.33160664253884775,Seq_289,0.22667949165440882,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,NA,Fail
Sterile feed _vs_ Control,-1.0589363710184148,1.6841843253304298,-0.4741059538812452,0.3626946327483506,Seq_290,0.18964040083020592,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,NA,Fail
Sterile feed _vs_ Control,0.03106526058534964,0.7304846678418802,0.05231460599281437,0.48704666112277173,Seq_292,0.1395065705677824,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.21174314365330726,1.0487097488188972,-0.11994592246061461,0.3678759654424863,Seq_296,0.21364618747371603,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,rigui,Fail
Sterile feed _vs_ Control,0.11178899263000108,0.519265377946045,0.17196183916146116,0.4166668604270799,Seq_297,0.143941256557373,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Sterile feed _vs_ Control,0.08330440447328158,1.2990544970560363,0.05433862815506032,0.4739583923616796,Seq_301,0.20952768156917081,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Sterile feed _vs_ Control,0.1297379941129968,0.803059427977499,0.16924371733334065,0.3937826322774743,Seq_302,0.23359658419882512,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Fail
Sterile feed _vs_ Control,-0.06313844156835202,0.8949600400194218,-0.06204441481978747,0.4663213192119982,Seq_305,0.175765079086013,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Chryseolinea,NA,Fail
Sterile feed _vs_ Control,-0.32383314114359685,0.6234191739561048,-0.42688518298677075,0.34715063626832904,Seq_306,0.2131626821601938,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Sterile feed _vs_ Control,-1.6127871249266406,4.416638340024894,-0.3530835323603956,0.3437503914342893,Seq_310,0.09316329476703424,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Sterile feed _vs_ Control,0.5012694464760221,1.252476835598129,0.39328424955203733,0.3367879734466224,Seq_311,0.27222522300777346,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Galbitalea,NA,Fail
Sterile feed _vs_ Control,-1.6552474392521175,1.5906005500681624,-0.6261769732620377,0.3333337571830611,Seq_312,0.27532313715973505,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,NA,Fail
Sterile feed _vs_ Control,-1.6009241435353632,1.0923149671020393,-1.0149743614858708,0.22279882279503002,Seq_315,0.11601449015220447,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA,Fail
Sterile feed _vs_ Control,-1.4254093551584708,4.570613611931623,-0.28337688745761636,0.3593753451929687,Seq_316,0.0020001280081925242,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,-0.167688152826047,0.5498136165586045,-0.26511676991094046,0.4062502196473848,Seq_318,0.2008719875575022,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Fail
Sterile feed _vs_ Control,-0.7848530675845282,1.370565639384112,-0.45763972527856556,0.3160626520705316,Seq_319,0.10493926151996237,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA,Fail
Sterile feed _vs_ Control,1.1136266867125935,1.4814971758713131,0.8521608792086205,0.22798013900535738,Seq_320,0.17532912133543302,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Sterile feed _vs_ Control,0.2042277355327924,0.6635413062281055,0.23349871289300053,0.42708350174596327,Seq_322,0.2638615149233152,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,psychrolutea,Fail
Sterile feed _vs_ Control,-0.25001512196325404,0.5488793995640782,-0.45560987895558636,0.3108813227407097,Seq_328,0.1858236732777093,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA,Fail
Sterile feed _vs_ Control,-1.3460319808022398,1.2085368984342861,-1.074096243620097,0.10416906367182907,Seq_331,0.2094684643119095,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.6089634679432097,1.7527346651218147,0.3991115171691305,0.34895870905425247,Seq_335,0.199361627622411,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.432146319005933,1.2592013267058428,-2.0757737912679546,3.6539984880401186e-4,Seq_336,0.1643117457542071,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA,Fail
Sterile feed _vs_ Control,-1.5274130019381902,0.9678026204872987,-1.4067332633922893,0.0725424130337005,Seq_337,0.14627106767947046,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,limi,Fail
Sterile feed _vs_ Control,0.8617299073064943,0.9358741909387804,0.8826939090399302,0.16666802294762778,Seq_342,0.19502843365405814,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Fail
Sterile feed _vs_ Control,-3.0879172979165155,2.80446932364699,-0.7337486501267894,0.13471677847261812,Seq_343,0.21656164123392652,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,NA,NA,Fail
Sterile feed _vs_ Control,0.49473081269907926,1.1022492954060885,0.4969236848986113,0.34715063626832904,Seq_344,0.16335915273352086,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,gandavensis,Fail
Sterile feed _vs_ Control,0.2854875691892893,0.866515066921683,0.36093578137875976,0.3125004932063641,Seq_345,0.18612447437536292,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Fail
Sterile feed _vs_ Control,0.01767210036196598,0.6549543346791875,0.033504706078529976,0.47916671384314896,Seq_347,0.21299149954554256,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,Fail
Sterile feed _vs_ Control,-1.232476229546621,1.6681565000078171,-0.7871622340617868,0.23316145645076272,Seq_348,0.15232903159596317,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Sterile feed _vs_ Control,-0.8185319925217343,0.7060774710865774,-1.1299135337959447,0.10881054626871159,Seq_353,0.1877984538485996,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA,Fail
Sterile feed _vs_ Control,1.309281066666685,1.0056240552260656,0.8196716895785584,0.27604229999348795,Seq_355,0.14009989444149243,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,-0.23106679280099307,1.5241924460901783,-0.09275161508777213,0.4375001435262812,Seq_356,0.21807767792371058,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,NA,Fail
Sterile feed _vs_ Control,0.8781109635495188,0.9779331958480748,0.7759396610308313,0.2500007535053072,Seq_358,0.1943095776527503,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Sterile feed _vs_ Control,0.7411892933750801,0.6248876341866403,1.0920746382765465,0.160623169477903,Seq_359,0.17655760157092265,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Demequinaceae,Demequina,NA,Fail
Sterile feed _vs_ Control,0.5751587569182401,0.8384946139408527,0.5741334381604939,0.3072921782887413,Seq_361,0.18092956047014358,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,NA,Fail
Sterile feed _vs_ Control,0.3017515764255503,0.5917849980513399,0.42504754797800504,0.34715063626832904,Seq_364,0.20245251564860034,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,BIyi10,NA,Fail
Sterile feed _vs_ Control,1.8217799241489958,1.2795547672189853,1.5064517054384892,0.005233195823184881,Seq_365,0.04531850650259168,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,NA,Fail
Sterile feed _vs_ Control,-1.6888818846249922,4.003138115898936,-0.3859282437364189,0.29533733758434044,Seq_369,0.07783103087722877,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Fail
Sterile feed _vs_ Control,0.86180789313293,0.9454786416310359,0.8312140613067256,0.1658044601570453,Seq_371,0.056915581032299906,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,0.05543764708952725,0.5597900710488553,0.1018586310679235,0.4739583923616796,Seq_372,0.1855232994328435,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,gellanilyticus,Fail
Sterile feed _vs_ Control,-0.4149062321405923,0.8760631702038317,-0.3062683702458003,0.3575133003109629,Seq_374,0.1541018246728096,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Sterile feed _vs_ Control,0.08389371282918834,1.0577438526563254,0.09662710750056906,0.45312510690235347,Seq_375,0.13621310790183863,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.5927639382053753,0.699464641954485,0.7498562973747351,0.22279882279503002,Seq_377,0.14113776518402035,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,NA,Fail
Sterile feed _vs_ Control,0.6451960560403691,0.5335932248325372,1.1955268260793073,0.09326693842379016,Seq_378,0.15705465714228503,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,pectinilyticus,Fail
Sterile feed _vs_ Control,0.7459051245672912,0.920022730144443,0.8312404878017772,0.19689226379422683,Seq_379,0.21158208744493104,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA,Fail
Sterile feed _vs_ Control,-0.5224459757405713,1.1243880782774043,-0.45263393983182615,0.3575133003109629,Seq_380,0.1814059816375323,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,NA,Fail
Sterile feed _vs_ Control,-0.28282875702713817,1.6253453782924394,-0.22700368571103702,0.42487063828157756,Seq_382,0.20276564947441603,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,NA,Fail
Sterile feed _vs_ Control,-1.4145038899099367,0.8064096344891656,-1.7987441695067692,0.005233195823184881,Seq_383,0.16241443832714553,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.4110289834857639,1.5486160899013357,-0.2204859937471375,0.4062502196473848,Seq_387,0.21876703788597437,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,Fail
Sterile feed _vs_ Control,-0.48579213194471027,1.7020990388038957,-0.33113659561419034,0.3782386315434618,Seq_388,0.14909444528189542,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,NA,Fail
Sterile feed _vs_ Control,0.24464994822436736,0.7848190611668766,0.27751804113961454,0.38860129850521385,Seq_393,0.14538374612915123,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Wandonia,NA,Fail
Sterile feed _vs_ Control,-0.3656727835099467,0.5376759195932408,-0.6694196780746385,0.21761750791097167,Seq_395,0.17684320028391606,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Sterile feed _vs_ Control,-0.18436598495911838,1.0063702293096002,-0.1729420793206075,0.39583357948982467,Seq_396,0.22322335671232182,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,NA,Fail
Sterile feed _vs_ Control,0.23616456794534946,1.251774902150757,0.05559714781125481,0.4375001435262812,Seq_397,0.2529624302931761,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,vadosa,Fail
